event_id,home_team,away_team,match_date,score,player_id,player_name,position,x,y
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,25.0,42.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,2.0,43.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,48.0,32.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,49.0,27.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,47.0,43.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,66.0,35.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,42.0,31.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,4.0,20.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,32.0,12.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,35.0,30.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,3.0,29.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,9.0,16.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,5.0,9.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,27.0,59.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,41.0,23.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,7.0,54.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,7.0,51.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,44.0,13.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,32.0,21.0
